	n	pred
0	0.1	0.31004718
1	0.1	0.20515923
2	0.1	0.4767616
3	0.1	0.51417327
4	0.1	0.035499297
5	0.1	0.39740974
6	0.1	0.39141372
7	0.1	0.022500666
8	0.1	0.50425124
9	0.1	0.39171928
10	0.1	0.5034385
11	0.1	0.45259297
12	0.1	0.5070382
13	0.1	0.4557985
14	0.1	0.44915032
15	0.1	0.12134408
16	0.1	0.3621037
17	0.1	0.18341468
18	0.1	0.4222337
19	0.1	0.5302359
20	0.4	0.62082225
21	0.4	0.4088293
22	0.4	0.6052031
23	0.4	0.5179583
24	0.4	0.4600644
25	0.4	0.5275624
26	0.4	0.55417633
27	0.4	0.56250226
28	0.4	0.48934904
29	0.4	0.55571
30	0.4	0.4002151
31	0.4	0.54314566
32	0.4	0.6559072
33	0.4	0.022238111
34	0.4	0.022259502
35	0.4	0.50855356
36	0.4	0.56966424
37	0.4	0.5284067
38	0.4	0.54491675
39	0.4	0.5566005
40	0.7000000000000001	0.307576
41	0.7000000000000001	0.3295244
42	0.7000000000000001	0.5006364
43	0.7000000000000001	0.6306573
44	0.7000000000000001	0.49221355
45	0.7000000000000001	0.54439163
46	0.7000000000000001	0.43687195
47	0.7000000000000001	0.52379924
48	0.7000000000000001	0.5101863
49	0.7000000000000001	0.46239096
50	0.7000000000000001	0.59000295
51	0.7000000000000001	0.24522229
52	0.7000000000000001	0.54166585
53	0.7000000000000001	0.4022386
54	0.7000000000000001	0.60098714
55	0.7000000000000001	0.52807426
56	0.7000000000000001	0.27709568
57	0.7000000000000001	0.41529578
58	0.7000000000000001	0.4273278
59	0.7000000000000001	0.3584339
60	1.0000000000000002	0.6191267
61	1.0000000000000002	0.34383523
62	1.0000000000000002	0.49573815
63	1.0000000000000002	0.5427082
64	1.0000000000000002	0.42587787
65	1.0000000000000002	0.58202946
66	1.0000000000000002	0.43991518
67	1.0000000000000002	0.33828208
68	1.0000000000000002	0.41221154
69	1.0000000000000002	0.27864733
70	1.0000000000000002	0.31630978
71	1.0000000000000002	0.4784003
72	1.0000000000000002	0.54193425
73	1.0000000000000002	0.41532695
74	1.0000000000000002	0.53947514
75	1.0000000000000002	0.3739247
76	1.0000000000000002	0.33899733
77	1.0000000000000002	0.30179563
78	1.0000000000000002	0.47617167
79	1.0000000000000002	0.4933201
80	1.3000000000000003	0.3932242
81	1.3000000000000003	0.41173255
82	1.3000000000000003	0.6025771
83	1.3000000000000003	0.45747495
84	1.3000000000000003	0.5202905
85	1.3000000000000003	0.40564334
86	1.3000000000000003	0.32814783
87	1.3000000000000003	0.3648492
88	1.3000000000000003	0.44270736
89	1.3000000000000003	0.3511692
90	1.3000000000000003	0.46957287
91	1.3000000000000003	0.38403964
92	1.3000000000000003	0.4114555
93	1.3000000000000003	0.52170897
94	1.3000000000000003	0.4927789
95	1.3000000000000003	0.015227277
96	1.3000000000000003	0.501792
97	1.3000000000000003	0.38366926
98	1.3000000000000003	0.4785635
99	1.3000000000000003	0.3591381
100	1.6000000000000003	0.40712625
101	1.6000000000000003	0.4700406
102	1.6000000000000003	0.31906772
103	1.6000000000000003	0.456169
104	1.6000000000000003	0.49085015
105	1.6000000000000003	0.6249315
106	1.6000000000000003	0.4642303
107	1.6000000000000003	0.36220735
108	1.6000000000000003	0.54287
109	1.6000000000000003	0.46983153
110	1.6000000000000003	0.5466124
111	1.6000000000000003	0.43258765
112	1.6000000000000003	0.3824526
113	1.6000000000000003	0.19531778
114	1.6000000000000003	0.5195679
115	1.6000000000000003	0.51853305
116	1.6000000000000003	0.5832319
117	1.6000000000000003	0.4390616
118	1.6000000000000003	0.2799962
119	1.6000000000000003	0.47723225
120	1.9000000000000004	0.4906175
121	1.9000000000000004	0.36047962
122	1.9000000000000004	0.37459737
123	1.9000000000000004	0.39812675
124	1.9000000000000004	0.5056881
125	1.9000000000000004	0.45048845
126	1.9000000000000004	0.49394858
127	1.9000000000000004	0.4289967
128	1.9000000000000004	0.34680524
129	1.9000000000000004	0.3400667
130	1.9000000000000004	0.39324003
131	1.9000000000000004	0.42405868
132	1.9000000000000004	0.33581018
133	1.9000000000000004	0.33955115
134	1.9000000000000004	0.41112882
135	1.9000000000000004	0.44523787
136	1.9000000000000004	0.4514856
137	1.9000000000000004	0.42622042
138	1.9000000000000004	0.2931562
139	1.9000000000000004	0.53109217
140	2.2000000000000006	0.46089023
141	2.2000000000000006	0.34309563
142	2.2000000000000006	0.44093618
143	2.2000000000000006	0.42746124
144	2.2000000000000006	0.29740858
145	2.2000000000000006	0.26454264
146	2.2000000000000006	0.5221494
147	2.2000000000000006	0.49121764
148	2.2000000000000006	0.46864912
149	2.2000000000000006	0.5158472
150	2.2000000000000006	0.5490122
151	2.2000000000000006	0.39963895
152	2.2000000000000006	0.527928
153	2.2000000000000006	0.4035107
154	2.2000000000000006	0.59771514
155	2.2000000000000006	0.3848741
156	2.2000000000000006	0.40962517
157	2.2000000000000006	0.3872216
158	2.2000000000000006	0.31531912
159	2.2000000000000006	0.35868925
