	n	pred
0	0.1	0.20986427
1	0.1	0.1795029
2	0.1	0.49803308
3	0.1	0.48250204
4	0.1	0.01256
5	0.1	0.3724503
6	0.1	0.3460168
7	0.1	0.014455781
8	0.1	0.4464337
9	0.1	0.44527724
10	0.1	0.37623644
11	0.1	0.38591924
12	0.1	0.43310383
13	0.1	0.39990708
14	0.1	0.4381015
15	0.1	0.15678117
16	0.1	0.2826827
17	0.1	0.35336706
18	0.1	0.3390421
19	0.1	0.45242295
20	0.4	0.5518615
21	0.4	0.3709468
22	0.4	0.54934466
23	0.4	0.49433658
24	0.4	0.46746308
25	0.4	0.6234236
26	0.4	0.4685657
27	0.4	0.5170676
28	0.4	0.48247227
29	0.4	0.5446126
30	0.4	0.46095496
31	0.4	0.5208825
32	0.4	0.5496587
33	0.4	0.013343087
34	0.4	0.013344765
35	0.4	0.54200363
36	0.4	0.5145623
37	0.4	0.52552694
38	0.4	0.5086929
39	0.4	0.5044007
40	0.7000000000000001	0.29354748
41	0.7000000000000001	0.21064052
42	0.7000000000000001	0.5141852
43	0.7000000000000001	0.53461933
44	0.7000000000000001	0.60914147
45	0.7000000000000001	0.5076661
46	0.7000000000000001	0.42232624
47	0.7000000000000001	0.5590673
48	0.7000000000000001	0.5535705
49	0.7000000000000001	0.520187
50	0.7000000000000001	0.53539807
51	0.7000000000000001	0.30945978
52	0.7000000000000001	0.42437991
53	0.7000000000000001	0.5336498
54	0.7000000000000001	0.6116413
55	0.7000000000000001	0.49721545
56	0.7000000000000001	0.50118256
57	0.7000000000000001	0.4927974
58	0.7000000000000001	0.49441704
59	0.7000000000000001	0.37875962
60	1.0000000000000002	0.59953713
61	1.0000000000000002	0.44740495
62	1.0000000000000002	0.54188615
63	1.0000000000000002	0.61095715
64	1.0000000000000002	0.4929153
65	1.0000000000000002	0.5884495
66	1.0000000000000002	0.565093
67	1.0000000000000002	0.44586778
68	1.0000000000000002	0.53198105
69	1.0000000000000002	0.36968645
70	1.0000000000000002	0.49087372
71	1.0000000000000002	0.45797893
72	1.0000000000000002	0.6208102
73	1.0000000000000002	0.5962252
74	1.0000000000000002	0.6152026
75	1.0000000000000002	0.42708954
76	1.0000000000000002	0.5206049
77	1.0000000000000002	0.3413242
78	1.0000000000000002	0.42889795
79	1.0000000000000002	0.5142058
80	1.3000000000000003	0.43913248
81	1.3000000000000003	0.48719487
82	1.3000000000000003	0.46573368
83	1.3000000000000003	0.48110595
84	1.3000000000000003	0.53905565
85	1.3000000000000003	0.47892126
86	1.3000000000000003	0.4508592
87	1.3000000000000003	0.3990256
88	1.3000000000000003	0.6217173
89	1.3000000000000003	0.4236354
90	1.3000000000000003	0.34952068
91	1.3000000000000003	0.4416345
92	1.3000000000000003	0.453567
93	1.3000000000000003	0.56047696
94	1.3000000000000003	0.48367977
95	1.3000000000000003	0.02678022
96	1.3000000000000003	0.581177
97	1.3000000000000003	0.49090436
98	1.3000000000000003	0.4878093
99	1.3000000000000003	0.63500166
100	1.6000000000000003	0.4377458
101	1.6000000000000003	0.4639569
102	1.6000000000000003	0.4816275
103	1.6000000000000003	0.44123963
104	1.6000000000000003	0.59350985
105	1.6000000000000003	0.60157996
106	1.6000000000000003	0.5377407
107	1.6000000000000003	0.46204296
108	1.6000000000000003	0.53780085
109	1.6000000000000003	0.56016946
110	1.6000000000000003	0.5305275
111	1.6000000000000003	0.5736668
112	1.6000000000000003	0.44433725
113	1.6000000000000003	0.28999707
114	1.6000000000000003	0.5478259
115	1.6000000000000003	0.5782582
116	1.6000000000000003	0.64957756
117	1.6000000000000003	0.54924893
118	1.6000000000000003	0.41277263
119	1.6000000000000003	0.5450168
120	1.9000000000000004	0.5891071
121	1.9000000000000004	0.41675523
122	1.9000000000000004	0.48715502
123	1.9000000000000004	0.5430136
124	1.9000000000000004	0.4739425
125	1.9000000000000004	0.5392046
126	1.9000000000000004	0.58784425
127	1.9000000000000004	0.63282365
128	1.9000000000000004	0.42809105
129	1.9000000000000004	0.63584656
130	1.9000000000000004	0.60604274
131	1.9000000000000004	0.5270763
132	1.9000000000000004	0.34887007
133	1.9000000000000004	0.596365
134	1.9000000000000004	0.5353092
135	1.9000000000000004	0.5077961
136	1.9000000000000004	0.47311276
137	1.9000000000000004	0.4171207
138	1.9000000000000004	0.40725735
139	1.9000000000000004	0.52652556
140	2.2000000000000006	0.5536632
141	2.2000000000000006	0.56773496
142	2.2000000000000006	0.58933824
143	2.2000000000000006	0.6268651
144	2.2000000000000006	0.4436601
145	2.2000000000000006	0.41859674
146	2.2000000000000006	0.54258776
147	2.2000000000000006	0.6275199
148	2.2000000000000006	0.42789763
149	2.2000000000000006	0.6091493
150	2.2000000000000006	0.65543616
151	2.2000000000000006	0.5193492
152	2.2000000000000006	0.5656006
153	2.2000000000000006	0.59535646
154	2.2000000000000006	0.6288894
155	2.2000000000000006	0.39069438
156	2.2000000000000006	0.48799846
157	2.2000000000000006	0.50924265
158	2.2000000000000006	0.44537598
159	2.2000000000000006	0.56918687
