	n	pred
0	0	0.55585647
1	0	0.5227
2	0	0.59805256
3	0	0.61970025
4	0	0.29277846
5	0	0.54485846
6	0	0.6063608
7	0	0.43267402
8	0	0.604079
9	0	0.5484272
10	0	0.63591826
11	0	0.5953628
12	0	0.6889059
13	0	0.5923268
14	0	0.59510076
15	0	0.49338904
16	0	0.4950919
17	0	0.5368609
18	0	0.5681346
19	0	0.5757218
20	3	0.5878637
21	3	0.61203504
22	3	0.7064366
23	3	0.5496157
24	3	0.5131229
25	3	0.5626142
26	3	0.563075
27	3	0.4766154
28	3	0.60397404
29	3	0.5906881
30	3	0.5458894
31	3	0.6059082
32	3	0.5938991
33	3	0.42476144
34	3	0.47620982
35	3	0.5247712
36	3	0.6370974
37	3	0.6734004
38	3	0.6087848
39	3	0.5083677
40	6	0.46536824
41	6	0.23109826
42	6	0.5230125
43	6	0.53491133
44	6	0.6093923
45	6	0.5571064
46	6	0.50231665
47	6	0.5359952
48	6	0.5752338
49	6	0.5278087
50	6	0.5719068
51	6	0.43650168
52	6	0.5081627
53	6	0.4923535
54	6	0.5727464
55	6	0.46393654
56	6	0.4142728
57	6	0.43148032
58	6	0.44433215
59	6	0.47066924
60	9	0.52917284
61	9	0.51576626
62	9	0.46778437
63	9	0.5823855
64	9	0.58057547
65	9	0.52839315
66	9	0.58820957
67	9	0.3834397
68	9	0.44708198
69	9	0.51540804
70	9	0.45865232
71	9	0.60027635
72	9	0.5658579
73	9	0.5711611
74	9	0.5734275
75	9	0.3798503
76	9	0.44917035
77	9	0.54548293
78	9	0.34784478
79	9	0.6521494
80	12	0.29696923
81	12	0.39566186
82	12	0.5652303
83	12	0.43295425
84	12	0.5599698
85	12	0.33242938
86	12	0.41749793
87	12	0.27088076
88	12	0.5337781
89	12	0.39984217
90	12	0.34127417
91	12	0.44420666
92	12	0.47405258
93	12	0.55863446
94	12	0.51443547
95	12	-0.047780093
96	12	0.5785839
97	12	0.554646
98	12	0.36963332
99	12	0.5787879
100	15	0.40122172
101	15	0.20490794
102	15	0.5078789
103	15	0.27489504
104	15	0.57345736
105	15	0.484761
106	15	0.27335998
107	15	0.39248228
108	15	0.47404137
109	15	0.4006582
110	15	0.4800049
111	15	0.43724096
112	15	0.3710926
113	15	0.35992602
114	15	0.418109
115	15	0.3992708
116	15	0.51432717
117	15	0.542113
118	15	0.38556463
119	15	-0.026963282
120	18	0.5135149
121	18	0.336333
122	18	0.3868115
123	18	0.3593846
124	18	0.27839535
125	18	0.4526184
126	18	0.34590867
127	18	0.39026695
128	18	0.13028681
129	18	0.46046627
130	18	0.47218737
131	18	0.27264857
132	18	0.173051
133	18	0.27914158
134	18	0.40461937
135	18	0.35328373
136	18	0.43430403
137	18	0.25471425
138	18	-0.20811343
139	18	0.37523896
140	21	0.2832763
141	21	0.12350921
142	21	0.43724725
143	21	0.43747187
144	21	0.2372689
145	21	0.1102955
146	21	0.110046685
147	21	0.16580164
148	21	-0.057117496
149	21	0.27670044
150	21	0.3535673
151	21	0.3455885
152	21	0.094263524
153	21	0.32422796
154	21	0.36482608
155	21	-0.3031607
156	21	-0.22681417
157	21	0.34879076
158	21	0.38320425
159	21	0.19042161
