	n	pred
0	0	0.5328785
1	0	0.3129132
2	0	0.45539403
3	0	0.60627496
4	0	0.15884882
5	0	0.51234204
6	0	0.3849557
7	0	0.43043405
8	0	0.43028197
9	0	0.41904044
10	0	0.5076165
11	0	0.43250984
12	0	0.5164118
13	0	0.49561477
14	0	0.49825913
15	0	0.52440035
16	0	0.41436782
17	0	0.45221078
18	0	0.4383228
19	0	0.514168
20	3	0.45012945
21	3	0.29814452
22	3	0.5201481
23	3	0.46534586
24	3	0.3712607
25	3	0.51996547
26	3	0.48000374
27	3	0.42764086
28	3	0.42044735
29	3	0.4512242
30	3	0.35831127
31	3	0.47982112
32	3	0.57970554
33	3	0.33876717
34	3	0.6492547
35	3	0.4512791
36	3	0.51132125
37	3	0.38408476
38	3	0.4594925
39	3	0.4494044
40	6	0.37973967
41	6	0.25864738
42	6	0.48341548
43	6	0.5450987
44	6	0.37082556
45	6	0.4171268
46	6	0.41583708
47	6	0.4427307
48	6	0.39563915
49	6	0.4119775
50	6	0.5647795
51	6	0.42809576
52	6	0.5020791
53	6	0.2952879
54	6	0.5667422
55	6	0.47406888
56	6	0.31452635
57	6	0.4019633
58	6	0.39865538
59	6	0.2756552
60	9	0.49455887
61	9	0.35231873
62	9	0.38981053
63	9	0.4638353
64	9	0.4602641
65	9	0.43325692
66	9	0.3475823
67	9	0.3245346
68	9	0.33737898
69	9	0.41128504
70	9	0.15861715
71	9	0.3587008
72	9	0.5455111
73	9	0.3809181
74	9	0.51681334
75	9	0.427283
76	9	0.33926833
77	9	0.4659829
78	9	0.36378005
79	9	0.44426036
80	12	0.2630822
81	12	0.40834296
82	12	0.5456105
83	12	0.37575424
84	12	0.46099472
85	12	0.3592531
86	12	0.24365897
87	12	0.33793306
88	12	0.33134183
89	12	0.27025527
90	12	0.38117775
91	12	0.26793775
92	12	0.3476304
93	12	0.43587676
94	12	0.41356942
95	12	0.012083223
96	12	0.4153175
97	12	0.34746704
98	12	0.50407153
99	12	0.33318394
100	15	0.30745286
101	15	0.36304662
102	15	0.16883552
103	15	0.32895738
104	15	0.4189396
105	15	0.46830046
106	15	0.24718828
107	15	0.2513797
108	15	0.52370214
109	15	0.4203988
110	15	0.47787434
111	15	0.3232534
112	15	0.29006007
113	15	0.11660864
114	15	0.41273955
115	15	0.4134375
116	15	0.4954452
117	15	0.4516542
118	15	0.20351458
119	15	0.23793449
120	18	0.38361543
121	18	0.13357233
122	18	0.44985992
123	18	0.18734291
124	18	0.41023472
125	18	0.36792746
126	18	0.34989604
127	18	0.2742792
128	18	0.23650776
129	18	0.1856111
130	18	0.33139452
131	18	0.24854584
132	18	0.10452201
133	18	0.20033813
134	18	0.4237767
135	18	0.3683439
136	18	0.42166004
137	18	0.28383008
138	18	0.16945575
139	18	0.5020584
140	21	0.22387314
141	21	0.15193275
142	21	0.27536327
143	21	0.37404612
144	21	0.33080655
145	21	-0.25273126
146	21	0.20307948
147	21	-0.11869442
148	21	-0.0648641
149	21	0.1959151
150	21	0.095341265
151	21	0.2316251
152	21	-0.14224397
153	21	-0.14327088
154	21	0.2120756
155	21	-0.15122584
156	21	0.001750363
157	21	0.08563213
158	21	0.30232662
159	21	-0.057882316
