	n	pred
0	0	0.8035973
1	0	0.564013
2	0	0.6956675
3	0	0.60162246
4	0	0.4007782
5	0	0.55341727
6	0	0.5401937
7	0	0.5808812
8	0	0.6587754
9	0	0.67887104
10	0	0.74294686
11	0	0.71332055
12	0	0.6522118
13	0	0.69595295
14	0	0.6515502
15	0	0.61870825
16	0	0.6430498
17	0	0.54444724
18	0	0.67703766
19	0	0.60811675
20	3	0.6162206
21	3	0.6414504
22	3	0.5916768
23	3	0.7043901
24	3	0.648707
25	3	0.6748261
26	3	0.67469525
27	3	0.5432166
28	3	0.70129627
29	3	0.74596816
30	3	0.53807884
31	3	0.6927329
32	3	0.7214103
33	3	0.6341125
34	3	0.58865654
35	3	0.6075658
36	3	0.7577135
37	3	0.682783
38	3	0.6800866
39	3	0.73145425
40	6	0.5757305
41	6	0.4874351
42	6	0.6354125
43	6	0.63579106
44	6	0.6489721
45	6	0.60628605
46	6	0.5183706
47	6	0.7119565
48	6	0.58364415
49	6	0.63417643
50	6	0.6600253
51	6	0.43313932
52	6	0.70125604
53	6	0.59580714
54	6	0.64529735
55	6	0.6475112
56	6	0.5580902
57	6	0.5160259
58	6	0.6361137
59	6	0.6238623
60	9	0.63589746
61	9	0.53834796
62	9	0.6989876
63	9	0.669273
64	9	0.6351558
65	9	0.5181184
66	9	0.6473417
67	9	0.5689105
68	9	0.59163547
69	9	0.52874756
70	9	0.414187
71	9	0.77329606
72	9	0.5947874
73	9	0.6907076
74	9	0.6516916
75	9	0.38594636
76	9	0.66744065
77	9	0.66543734
78	9	0.4985398
79	9	0.66613847
80	12	0.46666405
81	12	0.50732255
82	12	0.63863117
83	12	0.56421673
84	12	0.7662657
85	12	0.48179537
86	12	0.4545135
87	12	0.5583603
88	12	0.5677179
89	12	0.5359378
90	12	0.45009926
91	12	0.63536537
92	12	0.5540102
93	12	0.59875995
94	12	0.6573506
95	12	0.13148053
96	12	0.6112604
97	12	0.712792
98	12	0.4008989
99	12	0.55520576
100	15	0.59080136
101	15	0.47001716
102	15	0.4908978
103	15	0.45319185
104	15	0.6051896
105	15	0.45055056
106	15	0.5410301
107	15	0.5066436
108	15	0.5141416
109	15	0.5173802
110	15	0.47918025
111	15	0.56534743
112	15	0.46562883
113	15	0.38727716
114	15	0.47623983
115	15	0.504521
116	15	0.5612443
117	15	0.5182205
118	15	0.4549153
119	15	0.28772205
120	18	0.51284647
121	18	0.52804196
122	18	0.59502584
123	18	0.4192332
124	18	0.4377377
125	18	0.4836801
126	18	0.34379044
127	18	0.44606647
128	18	0.5110066
129	18	0.4040253
130	18	0.5045308
131	18	0.33566085
132	18	0.31503958
133	18	0.6108366
134	18	0.39379814
135	18	0.52369416
136	18	0.46583915
137	18	0.5838389
138	18	0.50843024
139	18	0.46377406
140	21	0.32350293
141	21	0.5521909
142	21	0.4128328
143	21	0.25127015
144	21	0.490715
145	21	0.028885838
146	21	-0.04407254
147	21	0.14691965
148	21	0.053004194
149	21	0.49920747
150	21	0.29039344
151	21	0.6428124
152	21	0.33484456
153	21	0.30396423
154	21	0.38466242
155	21	0.276403
156	21	0.100267306
157	21	0.34467688
158	21	0.44762695
159	21	0.14213105
