	n	pred
0	0	0.514713
1	0	0.39687732
2	0	0.6011736
3	0	0.6542183
4	0	0.16688836
5	0	0.42077354
6	0	0.5169919
7	0	0.35793576
8	0	0.5085801
9	0	0.48655686
10	0	0.5516274
11	0	0.57105064
12	0	0.49941882
13	0	0.5287587
14	0	0.5651476
15	0	0.54235995
16	0	0.57050484
17	0	0.5547445
18	0	0.4196156
19	0	0.52675164
20	3	0.5962117
21	3	0.3911228
22	3	0.560409
23	3	0.5182945
24	3	0.45050716
25	3	0.64960235
26	3	0.5459151
27	3	0.56291825
28	3	0.6199392
29	3	0.61729294
30	3	0.45070204
31	3	0.6035001
32	3	0.6221169
33	3	0.3556582
34	3	0.47685224
35	3	0.60294384
36	3	0.532188
37	3	0.6309496
38	3	0.5569048
39	3	0.5188931
40	6	0.40700042
41	6	0.18104793
42	6	0.4847861
43	6	0.5309396
44	6	0.6054983
45	6	0.5203021
46	6	0.42463097
47	6	0.56107855
48	6	0.516639
49	6	0.5589008
50	6	0.61383146
51	6	0.3937617
52	6	0.46029574
53	6	0.5353941
54	6	0.63426703
55	6	0.5348588
56	6	0.49730316
57	6	0.480203
58	6	0.45606676
59	6	0.36288795
60	9	0.60181385
61	9	0.44268197
62	9	0.38604876
63	9	0.5797836
64	9	0.5488609
65	9	0.50675875
66	9	0.45328972
67	9	0.31722167
68	9	0.4190841
69	9	0.40542898
70	9	0.44855168
71	9	0.44217187
72	9	0.59212345
73	9	0.5722233
74	9	0.60687596
75	9	0.43187404
76	9	0.49357516
77	9	0.47580695
78	9	0.28560647
79	9	0.54639727
80	12	0.28435394
81	12	0.39962143
82	12	0.43950203
83	12	0.36105973
84	12	0.49202177
85	12	0.33001152
86	12	0.42564052
87	12	0.40208852
88	12	0.52296805
89	12	0.29825443
90	12	0.3764383
91	12	0.4176438
92	12	0.34831923
93	12	0.5122494
94	12	0.41569304
95	12	0.02365806
96	12	0.53348994
97	12	0.36460465
98	12	0.44398853
99	12	0.57361776
100	15	0.36186513
101	15	0.30994043
102	15	0.5069272
103	15	0.16063671
104	15	0.43827054
105	15	0.48914367
106	15	0.31483793
107	15	0.40316465
108	15	0.5720104
109	15	0.38863084
110	15	0.4706852
111	15	0.41537
112	15	0.17439283
113	15	0.18017486
114	15	0.40171275
115	15	0.3953073
116	15	0.4618869
117	15	0.52792937
118	15	0.39089555
119	15	0.082626864
120	18	0.45150068
121	18	0.29539546
122	18	0.4015599
123	18	0.3250225
124	18	0.3975127
125	18	0.48923278
126	18	0.19698976
127	18	0.53880256
128	18	0.19548433
129	18	0.5400464
130	18	0.5659474
131	18	0.3533914
132	18	0.2623487
133	18	0.5099845
134	18	0.32137963
135	18	0.3767729
136	18	0.3865598
137	18	0.3596418
138	18	0.12214771
139	18	0.34892005
140	21	0.33092967
141	21	0.118255794
142	21	0.43299013
143	21	0.4181837
144	21	0.2890117
145	21	0.3126546
146	21	0.26538607
147	21	0.039274514
148	21	0.07020561
149	21	0.42775354
150	21	0.32090783
151	21	0.3667146
152	21	0.012814359
153	21	0.1479194
154	21	0.32224727
155	21	-0.095547915
156	21	-0.023711786
157	21	0.36582634
158	21	0.3065122
159	21	0.3342501
