	n	pred
0	0.5	0.2722805
1	0.5	0.49562103
2	0.5	0.35772094
3	0.5	0.20379335
4	0.5	-0.07695776
5	0.5	0.13323271
6	0.5	0.36994362
7	0.5	0.3436899
8	0.5	0.23653176
9	0.5	0.31098458
10	0.5	0.30262122
11	0.5	0.473487
12	0.5	0.2812682
13	0.5	0.45956367
14	0.5	0.3649419
15	0.5	0.19149993
16	0.5	0.34631327
17	0.5	0.27105084
18	0.5	0.39557827
19	0.5	0.35393652
20	0.7	0.47319007
21	0.7	0.48647323
22	0.7	0.4684297
23	0.7	0.42045182
24	0.7	0.4718771
25	0.7	0.4758933
26	0.7	0.4396966
27	0.7	0.43181705
28	0.7	0.53645366
29	0.7	0.3304364
30	0.7	0.44448316
31	0.7	0.5282276
32	0.7	0.45441094
33	0.7	0.29777187
34	0.7	0.29283375
35	0.7	0.54355174
36	0.7	0.47481173
37	0.7	0.51517683
38	0.7	0.39164641
39	0.7	0.42980614
40	0.8999999999999999	0.5414344
41	0.8999999999999999	0.48080975
42	0.8999999999999999	0.71702784
43	0.8999999999999999	0.6301563
44	0.8999999999999999	0.5155327
45	0.8999999999999999	0.5098737
46	0.8999999999999999	0.56297386
47	0.8999999999999999	0.578512
48	0.8999999999999999	0.560287
49	0.8999999999999999	0.57837075
50	0.8999999999999999	0.4936894
51	0.8999999999999999	0.40454048
52	0.8999999999999999	0.45057344
53	0.8999999999999999	0.52598983
54	0.8999999999999999	0.46183777
55	0.8999999999999999	0.5029326
56	0.8999999999999999	0.5809764
57	0.8999999999999999	0.47003335
58	0.8999999999999999	0.48732013
59	0.8999999999999999	0.55919456
60	1.0999999999999999	0.6991682
61	1.0999999999999999	0.5790637
62	1.0999999999999999	0.4790553
63	1.0999999999999999	0.6330055
64	1.0999999999999999	0.5705542
65	1.0999999999999999	0.5210136
66	1.0999999999999999	0.5877114
67	1.0999999999999999	0.5759243
68	1.0999999999999999	0.6726926
69	1.0999999999999999	0.49125224
70	1.0999999999999999	0.66094923
71	1.0999999999999999	0.55843514
72	1.0999999999999999	0.5785265
73	1.0999999999999999	0.507863
74	1.0999999999999999	0.45755786
75	1.0999999999999999	0.546208
76	1.0999999999999999	0.50980943
77	1.0999999999999999	0.26323852
78	1.0999999999999999	0.6660907
79	1.0999999999999999	0.5306754
80	1.2999999999999998	0.5000296
81	1.2999999999999998	0.65989125
82	1.2999999999999998	0.4621299
83	1.2999999999999998	0.6064951
84	1.2999999999999998	0.63825005
85	1.2999999999999998	0.5060866
86	1.2999999999999998	0.61150926
87	1.2999999999999998	0.5323496
88	1.2999999999999998	0.6684558
89	1.2999999999999998	0.57182586
90	1.2999999999999998	0.58057815
91	1.2999999999999998	0.5609795
92	1.2999999999999998	0.5801037
93	1.2999999999999998	0.44045883
94	1.2999999999999998	0.41319746
95	1.2999999999999998	-0.101780385
96	1.2999999999999998	0.7006548
97	1.2999999999999998	0.69581074
98	1.2999999999999998	0.49761507
99	1.2999999999999998	0.6983804
100	1.4999999999999998	0.68144596
101	1.4999999999999998	0.42550194
102	1.4999999999999998	0.6394522
103	1.4999999999999998	0.506387
104	1.4999999999999998	0.49768654
105	1.4999999999999998	0.5148787
106	1.4999999999999998	0.56821567
107	1.4999999999999998	0.6127489
108	1.4999999999999998	0.64754194
109	1.4999999999999998	0.5445973
110	1.4999999999999998	0.47284687
111	1.4999999999999998	0.5126414
112	1.4999999999999998	0.5299276
113	1.4999999999999998	0.57544774
114	1.4999999999999998	0.50465375
115	1.4999999999999998	0.6153179
116	1.4999999999999998	0.5098685
117	1.4999999999999998	0.59525025
118	1.4999999999999998	0.7351071
119	1.4999999999999998	0.56571853
120	1.6999999999999997	0.48875374
121	1.6999999999999997	0.505975
122	1.6999999999999997	0.5125548
123	1.6999999999999997	0.45915908
124	1.6999999999999997	0.46389854
125	1.6999999999999997	0.509191
126	1.6999999999999997	0.5421122
127	1.6999999999999997	0.516298
128	1.6999999999999997	0.3519791
129	1.6999999999999997	0.46625885
130	1.6999999999999997	0.45849413
131	1.6999999999999997	0.54063827
132	1.6999999999999997	0.31236744
133	1.6999999999999997	0.571225
134	1.6999999999999997	0.5903271
135	1.6999999999999997	0.4346468
136	1.6999999999999997	0.44404495
137	1.6999999999999997	0.47959352
138	1.6999999999999997	0.57739604
139	1.6999999999999997	0.43735653
140	1.8999999999999997	0.5505373
141	1.8999999999999997	0.45759928
142	1.8999999999999997	0.47326875
143	1.8999999999999997	0.5130718
144	1.8999999999999997	0.49833208
145	1.8999999999999997	0.45275688
146	1.8999999999999997	0.400485
147	1.8999999999999997	0.46248195
148	1.8999999999999997	0.33803844
149	1.8999999999999997	0.39235494
150	1.8999999999999997	0.43697634
151	1.8999999999999997	0.46556002
152	1.8999999999999997	-0.013476945
153	1.8999999999999997	0.48527405
154	1.8999999999999997	0.5322992
155	1.8999999999999997	0.5723744
156	1.8999999999999997	0.49658632
157	1.8999999999999997	0.3937884
158	1.8999999999999997	0.53546864
159	1.8999999999999997	0.5540362
