	n	pred
0	1	0.31050053
1	1	0.5405144
2	1	0.4928637
3	1	0.47637606
4	1	0.2514753
5	1	0.5028433
6	1	0.4296038
7	1	0.28404236
8	1	0.48748773
9	1	0.53772855
10	1	0.46986127
11	1	0.4722854
12	1	0.5587946
13	1	0.5433417
14	1	0.5524927
15	1	0.2828413
16	1	0.5598211
17	1	0.51040494
18	1	0.5429666
19	1	0.45202857
20	4	0.42437765
21	4	0.4567825
22	4	0.34591419
23	4	0.35229763
24	4	0.3655372
25	4	0.31551486
26	4	0.38498327
27	4	0.33778253
28	4	0.3466853
29	4	0.3054229
30	4	0.49174213
31	4	0.35892317
32	4	0.40078095
33	4	0.28974834
34	4	0.20857769
35	4	0.39815146
36	4	0.37123847
37	4	0.4735364
38	4	0.31669918
39	4	0.42188627
40	7	0.27676618
41	7	-0.073806286
42	7	0.23244388
43	7	0.17507136
44	7	0.100649565
45	7	0.06608888
46	7	0.06308178
47	7	0.0903335
48	7	0.17195182
49	7	0.06269769
50	7	0.27203912
51	7	0.13257971
52	7	0.22320195
53	7	0.13208681
54	7	0.00758986
55	7	0.06210991
56	7	0.07164861
57	7	0.09372275
58	7	-0.040943548
59	7	0.08896059
60	10	-0.15775414
61	10	0.01451657
62	10	-0.13092132
63	10	-0.089649856
64	10	-0.13459986
65	10	-0.11458889
66	10	-0.055834167
67	10	-0.12294112
68	10	-0.10340453
69	10	-0.23428015
70	10	-0.085808076
71	10	-0.1758876
72	10	-0.099004254
73	10	-0.08764316
74	10	-0.025423283
75	10	0.0021765474
76	10	0.020488037
77	10	-0.054916024
78	10	-0.4069779
79	10	-0.12682429
80	13	-0.100566626
81	13	-0.08533645
82	13	-0.18400204
83	13	-0.11569086
84	13	-0.0016441848
85	13	-0.17951037
86	13	-0.14221124
87	13	-0.2871589
88	13	-0.09310585
89	13	-0.05888319
90	13	-0.039386816
91	13	-0.06976085
92	13	-0.071779385
93	13	-0.16696256
94	13	-0.073414594
95	13	0.18856786
96	13	-0.06879153
97	13	-0.13823237
98	13	-0.18381782
99	13	-0.015943678
100	16	-0.18354595
101	16	0.037095048
102	16	-0.19178906
103	16	-0.11310877
104	16	-0.1457792
105	16	-0.26639545
106	16	-0.19194984
107	16	-0.47885573
108	16	-0.27605388
109	16	-0.052741684
110	16	-0.22804596
111	16	-0.1817029
112	16	-0.21042874
113	16	-0.13420288
114	16	-0.11518291
115	16	-0.14488468
116	16	-0.24694829
117	16	-0.19429608
118	16	-0.23761262
119	16	-0.13908844
120	19	-0.15157823
121	19	-0.108825624
122	19	-0.1479836
123	19	-0.14710668
124	19	-0.32749918
125	19	-0.20737867
126	19	-0.2271841
127	19	-0.24805017
128	19	-0.23546068
129	19	-0.2511674
130	19	-0.16094945
131	19	-0.45534045
132	19	0.047296733
133	19	-0.17116427
134	19	-0.17535162
135	19	-0.26270226
136	19	-0.26987273
137	19	-0.20133218
138	19	-0.2714873
139	19	-0.17523603
140	22	0.04524097
141	22	-0.16935274
142	22	-0.12065388
143	22	-0.19788544
144	22	-0.3334492
145	22	-0.19271693
146	22	0.01624327
147	22	-0.15522659
148	22	-0.4350252
149	22	-0.300393
150	22	-0.1510214
151	22	-0.18286446
152	22	-0.12723897
153	22	-0.17104156
154	22	-0.14466418
155	22	-0.24927212
156	22	-0.16266796
157	22	-0.28305656
158	22	-0.13770907
159	22	-0.20617376
