	n	pred
0	1	0.4343024
1	1	0.42645603
2	1	0.5442854
3	1	0.5935123
4	1	0.036980297
5	1	0.56368613
6	1	0.4251933
7	1	0.46974033
8	1	0.40979454
9	1	0.44446185
10	1	0.35488987
11	1	0.47139183
12	1	0.5273994
13	1	0.4716349
14	1	0.53596354
15	1	0.41353586
16	1	0.5409784
17	1	0.6543745
18	1	0.54144824
19	1	0.5237668
20	4	0.5132915
21	4	0.3316508
22	4	0.31619325
23	4	0.40373215
24	4	0.17681462
25	4	0.5574719
26	4	0.36886975
27	4	0.39817694
28	4	0.5153825
29	4	0.45269427
30	4	0.43885574
31	4	0.45105216
32	4	0.48701328
33	4	0.39759517
34	4	0.43055046
35	4	0.499424
36	4	0.4061118
37	4	0.5052118
38	4	0.4230257
39	4	0.37350476
40	7	0.28731263
41	7	0.0122468965
42	7	0.033992913
43	7	0.22681992
44	7	0.06777753
45	7	0.02844273
46	7	0.15697081
47	7	0.078909755
48	7	0.1763243
49	7	0.2089654
50	7	0.32100627
51	7	0.30920237
52	7	0.23328881
53	7	0.25666544
54	7	0.0321509
55	7	0.1212886
56	7	0.24026139
57	7	0.032674428
58	7	-0.10047802
59	7	0.07404609
60	10	-0.18278182
61	10	-0.006796077
62	10	-0.21984307
63	10	-0.14497888
64	10	-0.28304353
65	10	0.021955961
66	10	-0.11972937
67	10	-0.16780286
68	10	-0.18826468
69	10	-0.14547296
70	10	-0.17940207
71	10	-0.22765212
72	10	-0.160334
73	10	-0.05911554
74	10	-0.115661904
75	10	-0.16218185
76	10	-0.14961752
77	10	0.22892658
78	10	-0.3660512
79	10	-0.14885712
80	13	-0.2845213
81	13	0.009979289
82	13	-0.094209045
83	13	-0.10412805
84	13	0.07013713
85	13	-0.24054135
86	13	-0.2261824
87	13	-0.29263648
88	13	-0.27645618
89	13	-0.12771088
90	13	-0.057766613
91	13	-0.19773364
92	13	-0.24477674
93	13	-0.39234892
94	13	-0.16361433
95	13	0.022482892
96	13	-0.28522593
97	13	-0.16457611
98	13	-0.09110981
99	13	-0.039431844
100	16	-0.34948042
101	16	-0.0070060138
102	16	-0.4061548
103	16	-0.12285668
104	16	-0.35940886
105	16	-0.13562548
106	16	-0.21532941
107	16	-0.40643504
108	16	-0.36704823
109	16	-0.12117183
110	16	-0.32061043
111	16	-0.19457597
112	16	-0.21658859
113	16	-0.21441628
114	16	-0.3466196
115	16	-0.018455861
116	16	-0.21797751
117	16	-0.33244735
118	16	-0.32140946
119	16	-0.26487672
120	19	-0.20654377
121	19	-0.0021252576
122	19	-0.23896413
123	19	-0.12679295
124	19	-0.1608493
125	19	-0.2924217
126	19	-0.47603235
127	19	-0.5742667
128	19	-0.2753214
129	19	-0.27600127
130	19	-0.37297845
131	19	-0.43065283
132	19	0.19330364
133	19	-0.27527305
134	19	-0.2976993
135	19	-0.37591842
136	19	-0.29872912
137	19	-0.3794947
138	19	-0.48412007
139	19	-0.25645116
140	22	-0.026819468
141	22	-0.30800784
142	22	-0.21721198
143	22	-0.39254043
144	22	-0.33903378
145	22	-0.21952505
146	22	-0.043184835
147	22	-0.32985762
148	22	-0.27320135
149	22	-0.20977697
150	22	-0.23222531
151	22	-0.1967414
152	22	-0.098418966
153	22	-0.32608294
154	22	0.04548894
155	22	-0.32600343
156	22	-0.26813307
157	22	-0.37839475
158	22	-0.3505995
159	22	-0.30098465
