	n	pred
0	1	0.48657814
1	1	0.62249595
2	1	0.7105416
3	1	0.707459
4	1	-0.16430736
5	1	0.7006017
6	1	0.53785163
7	1	0.5843037
8	1	0.5341412
9	1	0.42631152
10	1	0.5521464
11	1	0.64507776
12	1	0.67776453
13	1	0.5319005
14	1	0.7731817
15	1	0.45166856
16	1	0.7076675
17	1	0.7461136
18	1	0.7102873
19	1	0.6156026
20	4	0.5957124
21	4	0.63960046
22	4	0.41433516
23	4	0.5115763
24	4	0.5587376
25	4	0.5265632
26	4	0.5433704
27	4	0.5321755
28	4	0.5943505
29	4	0.56453
30	4	0.5822487
31	4	0.45230448
32	4	0.58618826
33	4	0.65794265
34	4	0.4018413
35	4	0.5344927
36	4	0.49018252
37	4	0.58810544
38	4	0.5430146
39	4	0.5035915
40	7	0.5000121
41	7	0.24796206
42	7	0.32873055
43	7	0.28266218
44	7	0.4518266
45	7	0.13573508
46	7	0.37684774
47	7	0.33422732
48	7	0.30559394
49	7	0.259072
50	7	0.50668645
51	7	0.36095425
52	7	0.3516114
53	7	0.3726253
54	7	0.15128672
55	7	0.30101997
56	7	0.3328309
57	7	0.38690156
58	7	0.1543898
59	7	0.34478906
60	10	0.02893921
61	10	0.172059
62	10	0.2353463
63	10	0.06309127
64	10	0.0020048916
65	10	0.14053595
66	10	0.0102500515
67	10	0.003915334
68	10	0.05086571
69	10	-0.03337706
70	10	0.09357013
71	10	0.039793283
72	10	0.040948864
73	10	0.17180827
74	10	0.23080035
75	10	0.010346738
76	10	0.22652164
77	10	0.1592043
78	10	-0.03637121
79	10	0.053693704
80	13	0.13052347
81	13	0.12318026
82	13	0.19024715
83	13	0.07734082
84	13	0.11975044
85	13	-0.0693144
86	13	0.017923305
87	13	-0.03674271
88	13	0.12998672
89	13	0.13617799
90	13	0.1923062
91	13	0.23582874
92	13	0.059253663
93	13	-0.024172934
94	13	0.14397073
95	13	-0.18485722
96	13	0.095868684
97	13	0.19327898
98	13	-0.0031076167
99	13	0.17455085
100	16	-0.088875726
101	16	0.14703825
102	16	-0.03606938
103	16	0.11418394
104	16	-0.056516305
105	16	0.0060464554
106	16	0.065351605
107	16	-0.058587097
108	16	-0.0521814
109	16	0.08808587
110	16	-0.25197607
111	16	-0.111798
112	16	0.018050717
113	16	0.0490224
114	16	-0.042224817
115	16	0.01954616
116	16	0.034164533
117	16	-0.063668944
118	16	0.055096395
119	16	-0.020284994
120	19	-0.03732095
121	19	0.06016562
122	19	0.10585983
123	19	-0.033738174
124	19	0.009460687
125	19	0.055133566
126	19	-0.021057004
127	19	-0.070362404
128	19	0.07909103
129	19	-0.23138955
130	19	0.006179724
131	19	-0.23904702
132	19	0.11797248
133	19	-0.020915052
134	19	0.048401598
135	19	-0.11776507
136	19	-0.09061323
137	19	0.0034687426
138	19	-0.16948022
139	19	0.0058655553
140	22	0.10329412
141	22	0.04677786
142	22	0.14796266
143	22	-0.11799765
144	22	-0.10977709
145	22	-0.036059216
146	22	0.1900028
147	22	-0.026573526
148	22	-0.10551137
149	22	-0.10365583
150	22	0.08689223
151	22	0.107888766
152	22	0.20777676
153	22	0.006110914
154	22	0.04465767
155	22	-0.014547957
156	22	0.03897132
157	22	-0.004725376
158	22	-0.0054958966
159	22	0.021713093
