	n	pred
0	1	0.43782744
1	1	0.38917702
2	1	0.41169697
3	1	0.58955705
4	1	0.015547115
5	1	0.56877697
6	1	0.34106997
7	1	0.43705967
8	1	0.43959612
9	1	0.37594876
10	1	0.37053615
11	1	0.44726247
12	1	0.40251017
13	1	0.4362228
14	1	0.4299237
15	1	0.37858728
16	1	0.41733158
17	1	0.56794626
18	1	0.50803494
19	1	0.60860765
20	4	0.46938244
21	4	0.36174214
22	4	0.21000095
23	4	0.33301646
24	4	0.27640122
25	4	0.4817396
26	4	0.24175255
27	4	0.31148046
28	4	0.3564916
29	4	0.35031646
30	4	0.27510086
31	4	0.4050839
32	4	0.51475173
33	4	0.19562092
34	4	0.38896775
35	4	0.3811822
36	4	0.3731884
37	4	0.3892755
38	4	0.41722932
39	4	0.3027342
40	7	0.19437973
41	7	0.029218541
42	7	-0.095387034
43	7	0.08316522
44	7	-0.027869502
45	7	-0.05109363
46	7	0.045926683
47	7	-0.14040767
48	7	0.029845418
49	7	-0.004491495
50	7	0.35393655
51	7	0.39026517
52	7	0.318139
53	7	-0.02937269
54	7	-0.07885108
55	7	-0.05369611
56	7	0.010631409
57	7	0.0567685
58	7	-0.17684463
59	7	-0.025123432
60	10	-0.17786254
61	10	-0.19539602
62	10	0.10882056
63	10	-0.19032052
64	10	-0.27547884
65	10	-0.16524458
66	10	-0.2475292
67	10	-0.3283801
68	10	-0.31088704
69	10	-0.20356761
70	10	-0.16247073
71	10	-0.24673195
72	10	-0.1706317
73	10	-0.32969245
74	10	-0.20671196
75	10	0.0032485286
76	10	-0.16464905
77	10	0.02344503
78	10	-0.33326787
79	10	-0.2192197
80	13	-0.40774196
81	13	-0.07878112
82	13	-0.110554695
83	13	-0.16429903
84	13	0.026097147
85	13	-0.16266723
86	13	-0.3776075
87	13	-0.35999024
88	13	-0.29528078
89	13	-0.12376916
90	13	-0.14610675
91	13	-0.2810912
92	13	-0.11141909
93	13	-0.2655672
94	13	-0.25163937
95	13	0.009801934
96	13	-0.21256214
97	13	-0.24962857
98	13	-0.08853125
99	13	-0.25917393
100	16	-0.47236747
101	16	0.12917058
102	16	-0.38676605
103	16	-0.36751667
104	16	-0.23219366
105	16	-0.1267337
106	16	-0.11824887
107	16	-0.2938687
108	16	-0.38262177
109	16	-0.108065896
110	16	-0.31125495
111	16	-0.21105261
112	16	-0.4180064
113	16	-0.29021135
114	16	-0.12685612
115	16	-0.06560551
116	16	-0.17996857
117	16	-0.2714444
118	16	-0.33975393
119	16	-0.33405182
120	19	-0.3281675
121	19	-0.0719536
122	19	-0.28703263
123	19	-0.285967
124	19	-0.19062564
125	19	-0.25926623
126	19	-0.29730627
127	19	-0.3474387
128	19	-0.37394765
129	19	-0.37101838
130	19	-0.36522046
131	19	-0.34305912
132	19	0.14660974
133	19	-0.46201593
134	19	-0.27174225
135	19	-0.28656244
136	19	-0.29752094
137	19	-0.46085903
138	19	-0.54741603
139	19	-0.20974764
140	22	-0.09851662
141	22	-0.33583626
142	22	-0.2831762
143	22	-0.38533032
144	22	-0.59346545
145	22	-0.39921105
146	22	0.06703719
147	22	-0.1974694
148	22	-0.34141135
149	22	-0.3280615
150	22	-0.37086427
151	22	-0.21981041
152	22	-0.07588508
153	22	-0.43971008
154	22	-0.06868963
155	22	-0.26278868
156	22	-0.26090845
157	22	-0.37298915
158	22	-0.40350375
159	22	-0.346679
