	n	pred
0	1	0.42415977
1	1	0.49245822
2	1	0.5224635
3	1	0.7154174
4	1	0.30639687
5	1	0.65181476
6	1	0.4343726
7	1	0.5235732
8	1	0.42182955
9	1	0.5373779
10	1	0.38145328
11	1	0.600422
12	1	0.58157504
13	1	0.54674405
14	1	0.6044066
15	1	0.49638736
16	1	0.6952796
17	1	0.7206277
18	1	0.6627762
19	1	0.6855078
20	4	0.45030558
21	4	0.40146494
22	4	0.3512585
23	4	0.42014238
24	4	0.26717559
25	4	0.52625716
26	4	0.56543046
27	4	0.4366576
28	4	0.48513913
29	4	0.41734445
30	4	0.46649876
31	4	0.43798086
32	4	0.4307785
33	4	0.4399523
34	4	0.38148654
35	4	0.46417636
36	4	0.3547777
37	4	0.56647444
38	4	0.370242
39	4	0.43554676
40	7	0.1393881
41	7	0.034462996
42	7	0.31160703
43	7	0.20248087
44	7	0.15963453
45	7	0.14864789
46	7	0.154954
47	7	0.19527629
48	7	0.33134958
49	7	0.060429193
50	7	0.27958062
51	7	0.3198973
52	7	0.21637605
53	7	0.26303643
54	7	-0.13766049
55	7	0.15748793
56	7	0.17455876
57	7	0.13875832
58	7	0.00054457784
59	7	0.17661603
60	10	-0.19251034
61	10	-0.13707054
62	10	-0.19429041
63	10	-0.014636995
64	10	-0.27611437
65	10	-0.16364688
66	10	-0.19355778
67	10	-0.2742397
68	10	-0.30600014
69	10	-0.24123955
70	10	-0.15399651
71	10	-0.22619301
72	10	-0.0990817
73	10	-0.10517898
74	10	0.029031571
75	10	0.12175548
76	10	-0.11244647
77	10	0.23394147
78	10	-0.13123511
79	10	-0.25093514
80	13	-0.21632838
81	13	-0.07411656
82	13	-0.10608327
83	13	-0.18470706
84	13	-0.019715076
85	13	-0.27412426
86	13	-0.3815245
87	13	-0.3761739
88	13	-0.0995004
89	13	-0.1860285
90	13	-0.2791695
91	13	-0.15106972
92	13	-0.048534267
93	13	-0.25006312
94	13	-0.2084192
95	13	-0.053301126
96	13	-0.13156535
97	13	-0.0406522
98	13	-0.027881486
99	13	-0.057641193
100	16	-0.37058994
101	16	-0.0036317315
102	16	-0.2887582
103	16	-0.13698249
104	16	-0.19477856
105	16	-0.051453963
106	16	-0.3068404
107	16	-0.2794505
108	16	-0.14669952
109	16	-0.22490568
110	16	-0.115746975
111	16	-0.2316361
112	16	-0.38293964
113	16	-0.2844913
114	16	-0.21326013
115	16	-0.1608054
116	16	-0.30785877
117	16	-0.24509376
118	16	-0.2615615
119	16	-0.24480191
120	19	-0.18805137
121	19	-0.09543976
122	19	-0.17830427
123	19	-0.16158794
124	19	-0.21094391
125	19	-0.12909357
126	19	-0.43160084
127	19	-0.33296
128	19	-0.46259692
129	19	-0.24024606
130	19	-0.38883355
131	19	-0.3246275
132	19	0.346777
133	19	-0.3318879
134	19	-0.3203149
135	19	-0.39017677
136	19	-0.30345416
137	19	-0.41332012
138	19	-0.7901346
139	19	-0.29742706
140	22	-0.049430877
141	22	-0.30687082
142	22	-0.25219768
143	22	-0.32590187
144	22	-0.3421631
145	22	-0.36039686
146	22	0.07263827
147	22	-0.314957
148	22	-0.1500823
149	22	-0.25326663
150	22	-0.19799227
151	22	-0.2702499
152	22	-0.20278019
153	22	-0.30830055
154	22	-0.04999304
155	22	-0.33710557
156	22	-0.338767
157	22	-0.24346277
158	22	-0.24590677
159	22	-0.46624005
