	n	pred
0	0	0.5029024
1	0	0.4827616
2	0	0.57050675
3	0	0.7115111
4	0	0.34984496
5	0	0.6205701
6	0	0.3998008
7	0	0.48770735
8	0	0.62753063
9	0	0.5038479
10	0	0.49303925
11	0	0.6021339
12	0	0.5852899
13	0	0.6038131
14	0	0.57210886
15	0	0.46588114
16	0	0.6859428
17	0	0.5900672
18	0	0.6453635
19	0	0.67494243
20	12	0.70120084
21	12	0.35625687
22	12	0.5330308
23	12	0.4901301
24	12	0.50555104
25	12	0.5792344
26	12	0.5807088
27	12	0.6176512
28	12	0.56001085
29	12	0.43133628
30	12	0.46500203
31	12	0.5236974
32	12	0.5658215
33	12	0.4601128
34	12	0.5415679
35	12	0.56854355
36	12	0.46653554
37	12	0.6465024
38	12	0.48280552
39	12	0.53704727
40	24	0.4852897
41	24	0.38432157
42	24	0.46271247
43	24	0.3832212
44	24	0.40052682
45	24	0.21185382
46	24	0.3343803
47	24	0.39438596
48	24	0.45423102
49	24	0.46841598
50	24	0.40834537
51	24	0.32237267
52	24	0.35331917
53	24	0.31909934
54	24	0.33772406
55	24	0.40771765
56	24	0.46297207
57	24	0.41205683
58	24	0.39307728
59	24	0.46067268
60	36	0.31005785
61	36	0.30958045
62	36	0.22586292
63	36	0.45396036
64	36	0.35658908
65	36	0.435146
66	36	0.45430425
67	36	0.38896015
68	36	0.4242161
69	36	0.22494635
70	36	0.18453951
71	36	0.34514534
72	36	0.4216394
73	36	0.34282485
74	36	0.39348382
75	36	0.3904197
76	36	0.37932405
77	36	0.32364756
78	36	0.45337534
79	36	0.3982165
80	48	0.50784296
81	48	0.17740035
82	48	0.30352998
83	48	0.48618576
84	48	0.5167661
85	48	0.3885963
86	48	0.3250227
87	48	0.3190717
88	48	0.60972685
89	48	0.28335613
90	48	0.34201947
91	48	0.4993303
92	48	0.2951663
93	48	0.41394794
94	48	0.32145134
95	48	-0.061067253
96	48	0.3609115
97	48	0.43060952
98	48	0.30614382
99	48	0.4037658
100	60	0.5648833
101	60	0.29750818
102	60	0.60537803
103	60	0.5980154
104	60	0.67033875
105	60	0.58394825
106	60	0.4319448
107	60	0.58725697
108	60	0.6936697
109	60	0.63804084
110	60	0.52097666
111	60	0.5151488
112	60	0.43862528
113	60	0.31347567
114	60	0.53501004
115	60	0.51570904
116	60	0.6596459
117	60	0.5381492
118	60	0.55897063
119	60	0.5073318
120	72	0.600576
121	72	0.57021147
122	72	0.6814561
123	72	0.44799775
124	72	0.58008724
125	72	0.6434312
126	72	0.44434208
127	72	0.5623443
128	72	0.26485914
129	72	0.50625944
130	72	0.5172884
131	72	0.4259981
132	72	0.35979858
133	72	0.60674155
134	72	0.62819344
135	72	0.5357851
136	72	0.5362908
137	72	0.5776403
138	72	0.19742537
139	72	0.64715415
140	84	0.46005207
141	84	0.536909
142	84	0.5290767
143	84	0.60648054
144	84	0.48502487
145	84	0.4975017
146	84	0.56280214
147	84	0.6005189
148	84	0.4321979
149	84	0.5481753
150	84	0.523982
151	84	0.31757247
152	84	0.41797408
153	84	0.47994193
154	84	0.63396883
155	84	0.3885379
156	84	0.47076386
157	84	0.5564525
158	84	0.5285356
159	84	0.4990407
