	n	pred
0	0	0.49520016
1	0	0.5700519
2	0	0.553267
3	0	0.5658827
4	0	0.2328642
5	0	0.6204178
6	0	0.49013686
7	0	0.46170607
8	0	0.5621548
9	0	0.45747325
10	0	0.4858851
11	0	0.5866861
12	0	0.56290936
13	0	0.55677164
14	0	0.6082763
15	0	0.3942199
16	0	0.60159886
17	0	0.5384321
18	0	0.57193905
19	0	0.5768421
20	12	0.61532515
21	12	0.45108527
22	12	0.5669281
23	12	0.43714786
24	12	0.4638381
25	12	0.5748215
26	12	0.553548
27	12	0.45059663
28	12	0.5282285
29	12	0.4977763
30	12	0.5626452
31	12	0.5866355
32	12	0.5230173
33	12	0.4382021
34	12	0.4258125
35	12	0.5458836
36	12	0.52609134
37	12	0.5992019
38	12	0.56007314
39	12	0.52790517
40	24	0.33473405
41	24	0.32352462
42	24	0.46730292
43	24	0.44233552
44	24	0.50724304
45	24	0.38432184
46	24	0.47435373
47	24	0.41623348
48	24	0.42702776
49	24	0.47492376
50	24	0.46339044
51	24	0.32753766
52	24	0.34423178
53	24	0.478127
54	24	0.45346582
55	24	0.3603301
56	24	0.47672507
57	24	0.36982858
58	24	0.4957861
59	24	0.37769398
60	36	0.34812468
61	36	0.3457851
62	36	0.35619634
63	36	0.42000034
64	36	0.3266959
65	36	0.33671653
66	36	0.40535256
67	36	0.29146975
68	36	0.40578422
69	36	0.30800733
70	36	0.33482015
71	36	0.37641314
72	36	0.47587398
73	36	0.43669593
74	36	0.5054066
75	36	0.28676203
76	36	0.36085576
77	36	0.2581218
78	36	0.34083015
79	36	0.37664646
80	48	0.44487765
81	48	0.38529584
82	48	0.27967313
83	48	0.55685556
84	48	0.4342838
85	48	0.38659254
86	48	0.41119367
87	48	0.35728523
88	48	0.54277956
89	48	0.3551919
90	48	0.35667554
91	48	0.4551107
92	48	0.39022645
93	48	0.52762973
94	48	0.35575607
95	48	-0.048986677
96	48	0.5343926
97	48	0.36728287
98	48	0.32500577
99	48	0.5538137
100	60	0.5817831
101	60	0.32883942
102	60	0.5860831
103	60	0.4931539
104	60	0.62734437
105	60	0.5653139
106	60	0.42968085
107	60	0.5207376
108	60	0.5894294
109	60	0.5762081
110	60	0.35164836
111	60	0.6161968
112	60	0.5283943
113	60	0.33284935
114	60	0.51416427
115	60	0.51278174
116	60	0.6459348
117	60	0.68540734
118	60	0.4652594
119	60	0.5439012
120	72	0.5368378
121	72	0.5008318
122	72	0.5891135
123	72	0.47122827
124	72	0.44422767
125	72	0.6408623
126	72	0.5105258
127	72	0.576509
128	72	0.45233947
129	72	0.6775057
130	72	0.4683127
131	72	0.47059003
132	72	0.2695465
133	72	0.62935424
134	72	0.532445
135	72	0.6461635
136	72	0.5864107
137	72	0.4882523
138	72	0.35859734
139	72	0.64713216
140	84	0.51482743
141	84	0.53712
142	84	0.49657944
143	84	0.5134817
144	84	0.47892758
145	84	0.597325
146	84	0.53777546
147	84	0.6005584
148	84	0.42179763
149	84	0.4719713
150	84	0.44594872
151	84	0.3925127
152	84	0.53288
153	84	0.5027758
154	84	0.56413645
155	84	0.3955765
156	84	0.5060575
157	84	0.5066198
158	84	0.5806425
159	84	0.57201666
