	n	pred
0	0	0.54881126
1	0	0.6110094
2	0	0.7598283
3	0	0.6543192
4	0	-0.16748431
5	0	0.6682886
6	0	0.46986753
7	0	0.65060014
8	0	0.6115031
9	0	0.44444507
10	0	0.6199126
11	0	0.68518263
12	0	0.6729086
13	0	0.5770876
14	0	0.75596493
15	0	0.4487397
16	0	0.6646118
17	0	0.6203632
18	0	0.67062426
19	0	0.6034123
20	12	0.7338708
21	12	0.46803
22	12	0.5909881
23	12	0.55382884
24	12	0.62071115
25	12	0.59037167
26	12	0.6360356
27	12	0.6166864
28	12	0.71684664
29	12	0.6280076
30	12	0.6423808
31	12	0.5830807
32	12	0.6256775
33	12	0.6852015
34	12	0.49360088
35	12	0.68762475
36	12	0.5798561
37	12	0.67194384
38	12	0.6090039
39	12	0.5324508
40	24	0.56248957
41	24	0.44169274
42	24	0.3947617
43	24	0.50324136
44	24	0.65007854
45	24	0.3105399
46	24	0.4645737
47	24	0.5751866
48	24	0.655002
49	24	0.64590144
50	24	0.5901794
51	24	0.45364204
52	24	0.5751361
53	24	0.7013282
54	24	0.54006344
55	24	0.45339414
56	24	0.6635358
57	24	0.5419081
58	24	0.46896014
59	24	0.5226881
60	36	0.38151684
61	36	0.4093292
62	36	0.46283555
63	36	0.43337086
64	36	0.47365975
65	36	0.53024906
66	36	0.6016826
67	36	0.47526342
68	36	0.5566528
69	36	0.35690176
70	36	0.43286455
71	36	0.42420292
72	36	0.44909447
73	36	0.6041834
74	36	0.5454342
75	36	0.23478599
76	36	0.50303733
77	36	0.38241985
78	36	0.49834636
79	36	0.42733666
80	48	0.5284061
81	48	0.40177906
82	48	0.48151702
83	48	0.580338
84	48	0.49819553
85	48	0.43124187
86	48	0.5129813
87	48	0.39437464
88	48	0.6049877
89	48	0.4486095
90	48	0.46337256
91	48	0.49474603
92	48	0.48369113
93	48	0.5762984
94	48	0.5630246
95	48	-0.1857715
96	48	0.50891554
97	48	0.52585274
98	48	0.48537982
99	48	0.55190456
100	60	0.6389083
101	60	0.4349058
102	60	0.64513505
103	60	0.65608853
104	60	0.71626693
105	60	0.7313586
106	60	0.5191965
107	60	0.6176306
108	60	0.6857366
109	60	0.6357647
110	60	0.3598388
111	60	0.70477045
112	60	0.47756118
113	60	0.39103746
114	60	0.6555326
115	60	0.47669384
116	60	0.7131109
117	60	0.633038
118	60	0.53865004
119	60	0.6275263
120	72	0.6279055
121	72	0.6915001
122	72	0.7361921
123	72	0.5009337
124	72	0.5479186
125	72	0.89507246
126	72	0.59887326
127	72	0.716216
128	72	0.53049415
129	72	0.7735348
130	72	0.573046
131	72	0.49595627
132	72	0.20340577
133	72	0.8034838
134	72	0.5589421
135	72	0.81936914
136	72	0.53296316
137	72	0.5592377
138	72	0.54584885
139	72	0.7875222
140	84	0.54280597
141	84	0.7413264
142	84	0.7123237
143	84	0.5938321
144	84	0.6470651
145	84	0.7954168
146	84	0.58970016
147	84	0.6533658
148	84	0.47600606
149	84	0.80269283
150	84	0.54027104
151	84	0.5859957
152	84	0.62007576
153	84	0.659635
154	84	0.5546858
155	84	0.4928901
156	84	0.597196
157	84	0.6779999
158	84	0.7813914
159	84	0.62253374
